id,device_id,manufacturer,event_type,longitude,latitude,iot_signal_1,iot_signal_3,iot_signal_4,cell_tower_failure
1777,0x1000000000002,TelecomWorld,battery 10%,-83.48692,51.666695,5,51,106,0
1778,0x100000000001f,MyCellular,device error,-83.42684,51.707314,9,51,104,0
1779,0x1000000000017,TelecomWorld,system malfunction,-83.274216,52.24028,9,50,102,0
1780,0x100000000000a,MyCellular,battery 5%,-83.09943,51.65984,5,54,100,0
1781,0x100000000000d,MyCellular,battery 10%,-83.619995,52.096733,6,55,102,0
1782,0x1000000000026,TelecomWorld,device error,-83.32551,52.160084,5,55,105,1
1783,0x100000000000d,MyCellular,battery 5%,-83.107,51.916492,3,54,102,0
1784,0x1000000000005,TelecomWorld,battery 10%,-83.480804,52.229855,6,54,103,0
1785,0x1000000000015,NewComm,device error,-83.46347,52.01661,8,52,101,0
1786,0x100000000000b,TelecomWorld,device error,-83.60825,51.783592,3,52,106,0
1787,0x100000000000f,NewComm,battery 10%,-83.32138,51.90304,5,53,104,0
1788,0x100000000000f,NewComm,system malfunction,-83.398766,51.627453,8,54,102,1
1789,0x1000000000008,TelecomWorld,battery 10%,-83.41403,52.007473,8,53,101,0
1790,0x1000000000005,TelecomWorld,battery 10%,-83.225464,51.963394,8,53,106,0
1791,0x1000000000021,NewComm,device error,-83.1733,51.86055,5,52,105,0
1792,0x1000000000006,NewComm,battery 10%,-83.4723,52.117634,7,51,104,0
1793,0x1000000000007,MyCellular,battery 10%,-83.37354,51.690426,7,55,101,0
1794,0x1000000000012,NewComm,system malfunction,-83.06856,51.6666,7,51,102,1
1795,0x100000000000c,NewComm,battery 10%,-83.48003,51.858227,5,51,107,1
1796,0x1000000000013,MyCellular,system malfunction,-83.61074,51.647434,2,52,102,1
1797,0x1000000000020,TelecomWorld,device error,-83.10294,51.84848,9,50,106,0
1798,0x1000000000001,MyCellular,device error,-83.619354,51.6539,7,51,105,0
1799,0x1000000000020,TelecomWorld,battery 5%,-83.0014,51.83538,6,52,101,0
1800,0x100000000000e,TelecomWorld,battery 5%,-83.412605,51.661636,5,51,107,0
1801,0x1000000000010,MyCellular,battery 10%,-83.44429,51.88957,6,55,104,1
1802,0x100000000000e,TelecomWorld,device error,-83.08338,51.894474,4,51,101,0
1803,0x1000000000027,NewComm,system malfunction,-83.2773,52.09552,4,53,103,0
1804,0x100000000001e,NewComm,device error,-83.511284,52.294235,4,51,102,0
1805,0x1000000000027,NewComm,battery 5%,-83.61256,51.960155,8,52,104,0
1806,0x1000000000000,NewComm,system malfunction,-83.55236,51.74058,3,51,101,1
1807,0x1000000000004,MyCellular,battery 5%,-83.620895,52.395306,5,53,100,0
1808,0x1000000000019,MyCellular,battery 10%,-83.50274,51.655132,8,50,105,0
1809,0x1000000000003,NewComm,device error,-83.36812,51.709915,8,55,107,1
1810,0x1000000000022,MyCellular,battery 10%,-83.373436,51.60901,2,54,104,0
1811,0x1000000000002,TelecomWorld,battery 10%,-83.41076,51.659008,8,52,105,0
1812,0x1000000000003,NewComm,device error,-83.55304,51.638042,1,53,102,1
1813,0x1000000000003,NewComm,battery 5%,-83.56328,52.024067,2,53,105,0
1814,0x1000000000001,MyCellular,battery 5%,-83.604836,51.667725,9,53,107,0
1815,0x1000000000022,MyCellular,battery 5%,-83.29843,52.01663,5,50,101,0
1816,0x1000000000022,MyCellular,system malfunction,-83.491005,52.112976,7,53,103,0
1817,0x1000000000021,NewComm,device error,-83.61209,52.125977,8,52,102,0
1818,0x100000000001c,MyCellular,battery 10%,-83.59803,52.132713,4,53,105,0
1819,0x100000000001f,MyCellular,battery 10%,-83.43375,51.615692,3,53,101,0
1820,0x100000000001a,TelecomWorld,battery 5%,-83.58504,51.749374,10,52,105,0
1821,0x1000000000015,NewComm,battery 5%,-83.601845,52.142933,4,55,106,0
1822,0x1000000000006,NewComm,device error,-83.56962,52.06003,8,50,102,0
1823,0x1000000000013,MyCellular,battery 10%,-82.95713,51.697933,9,52,101,0
1824,0x100000000001c,MyCellular,system malfunction,-83.2526,52.016647,3,53,102,0
1825,0x1000000000013,MyCellular,system malfunction,-83.05977,51.677353,7,51,107,0
1826,0x1000000000018,NewComm,battery 5%,-83.15538,51.84708,2,51,106,1
1827,0x1000000000007,MyCellular,battery 10%,-83.44902,52.006363,9,53,106,0
1828,0x100000000001e,NewComm,battery 10%,-83.5606,51.78631,9,51,105,0
1829,0x1000000000012,NewComm,system malfunction,-83.616936,51.606762,2,51,106,0
1830,0x1000000000017,TelecomWorld,system malfunction,-83.49966,52.121468,7,51,101,0
1831,0x100000000000a,MyCellular,battery 5%,-82.74862,51.61009,4,50,100,0
1832,0x1000000000023,TelecomWorld,battery 5%,-83.281075,51.603474,1,53,105,0
1833,0x1000000000014,TelecomWorld,system malfunction,-83.57963,51.6175,8,51,104,1
1834,0x100000000000e,TelecomWorld,battery 5%,-83.02052,51.750927,7,53,105,0
1835,0x1000000000003,NewComm,device error,-82.9132,51.901627,8,54,101,0
1836,0x1000000000023,TelecomWorld,device error,-83.27758,52.205135,2,52,103,0
1837,0x100000000001d,TelecomWorld,system malfunction,-83.54039,52.018497,3,50,102,0
1838,0x100000000001d,TelecomWorld,system malfunction,-83.41573,51.596645,3,50,106,0
1839,0x100000000000a,MyCellular,battery 10%,-82.81378,51.626156,1,52,101,0
1840,0x1000000000021,NewComm,system malfunction,-83.35841,51.603024,2,54,106,0
1841,0x100000000000e,TelecomWorld,battery 10%,-83.11755,51.784,7,50,101,1
1842,0x1000000000006,NewComm,battery 5%,-83.545044,51.66304,9,53,101,0
1843,0x1000000000008,TelecomWorld,battery 10%,-83.0442,51.61866,7,53,103,0
1844,0x1000000000020,TelecomWorld,battery 5%,-83.60658,52.343792,1,52,101,0
1845,0x1000000000001,MyCellular,device error,-83.530396,51.63938,7,54,103,0
1846,0x100000000001d,TelecomWorld,system malfunction,-83.45461,52.04464,4,54,104,0
1847,0x1000000000018,NewComm,battery 5%,-83.42665,51.77978,7,54,102,1
1848,0x1000000000010,MyCellular,system malfunction,-83.413345,51.61266,5,52,101,0
1849,0x1000000000009,NewComm,battery 10%,-83.24819,51.772865,8,50,101,0
1850,0x100000000001b,NewComm,battery 5%,-83.41067,52.154724,4,50,102,1
1851,0x100000000000e,TelecomWorld,system malfunction,-83.25165,51.639294,3,54,107,0
1852,0x100000000001e,NewComm,device error,-83.598495,52.143276,5,55,107,1
1853,0x1000000000004,MyCellular,system malfunction,-83.43675,51.785122,4,51,101,0
1854,0x1000000000017,TelecomWorld,device error,-82.900055,52.237427,8,53,105,0
1855,0x1000000000002,TelecomWorld,battery 5%,-83.58283,51.71036,7,53,101,0
1856,0x1000000000009,NewComm,device error,-83.425446,51.600952,2,54,102,0
1857,0x1000000000005,TelecomWorld,device error,-83.40055,51.736095,5,53,102,0
1858,0x1000000000020,TelecomWorld,device error,-83.147514,52.036716,4,54,102,0
1859,0x1000000000017,TelecomWorld,system malfunction,-83.4865,51.810413,8,55,103,0
1860,0x1000000000001,MyCellular,system malfunction,-83.57425,52.29029,7,51,101,0
1861,0x1000000000024,NewComm,battery 5%,-83.59921,51.639145,8,51,104,0
1862,0x1000000000019,MyCellular,battery 5%,-83.30158,51.784325,7,54,100,0
1863,0x1000000000012,NewComm,device error,-83.1022,51.79627,6,53,106,0
1864,0x1000000000010,MyCellular,device error,-83.52811,51.798298,2,51,103,0
1865,0x1000000000025,MyCellular,device error,-83.28752,52.16652,7,51,102,0
1866,0x1000000000008,TelecomWorld,battery 5%,-83.56625,52.200867,3,54,102,0
1867,0x100000000000a,MyCellular,battery 5%,-82.9987,52.001793,4,54,107,0
1868,0x1000000000011,TelecomWorld,system malfunction,-83.491974,51.999268,4,55,104,0
1869,0x100000000000a,MyCellular,battery 5%,-83.375916,51.944687,5,51,105,0
1870,0x100000000000c,NewComm,device error,-83.27468,51.795334,10,52,107,0
1871,0x1000000000019,MyCellular,battery 10%,-83.5696,51.626377,2,51,101,0
1872,0x1000000000016,MyCellular,battery 5%,-83.167854,51.76185,3,50,100,0
1873,0x100000000001d,TelecomWorld,battery 5%,-83.4486,52.508183,3,54,103,0
1874,0x1000000000009,NewComm,system malfunction,-83.52436,51.6559,9,51,102,0
1875,0x100000000000c,NewComm,device error,-82.90229,51.92743,2,55,104,0
1876,0x100000000001b,NewComm,battery 5%,-83.592476,51.865944,4,50,103,0
1877,0x100000000001b,NewComm,battery 5%,-83.340385,51.672253,4,50,105,0
1878,0x1000000000005,TelecomWorld,battery 10%,-83.62454,51.857944,5,54,105,1
1879,0x1000000000001,MyCellular,device error,-83.573105,51.7271,2,52,102,0
1880,0x1000000000005,TelecomWorld,battery 5%,-83.33162,51.599823,3,53,102,0
1881,0x1000000000015,NewComm,battery 5%,-83.5883,51.756927,8,53,101,0
1882,0x1000000000017,TelecomWorld,battery 5%,-83.26461,52.021805,7,51,104,0
1883,0x1000000000007,MyCellular,battery 5%,-83.42725,52.45515,8,53,103,0
1884,0x1000000000003,NewComm,battery 10%,-83.44265,52.10383,3,54,105,0
1885,0x1000000000004,MyCellular,battery 5%,-83.30542,51.68437,7,51,105,0
1886,0x1000000000011,TelecomWorld,device error,-83.481926,51.60626,1,52,101,0
1887,0x100000000000a,MyCellular,battery 5%,-83.53254,51.765007,5,55,103,0
1888,0x1000000000010,MyCellular,battery 5%,-83.038086,51.965446,6,51,102,0
1889,0x100000000000a,MyCellular,system malfunction,-83.43476,51.59628,10,51,103,0
1890,0x1000000000007,MyCellular,system malfunction,-83.36843,51.733387,8,51,106,0
1891,0x1000000000023,TelecomWorld,system malfunction,-83.3598,51.62172,3,53,102,0
1892,0x100000000001e,NewComm,battery 10%,-83.62843,51.77683,6,53,101,0
1893,0x100000000000c,NewComm,device error,-83.54592,52.070045,1,52,105,0
1894,0x1000000000000,NewComm,battery 5%,-83.282425,51.841267,4,53,104,1
1895,0x1000000000016,MyCellular,battery 5%,-83.620285,51.77515,9,51,101,1
1896,0x1000000000017,TelecomWorld,device error,-83.496346,51.638012,6,50,105,0
1897,0x1000000000002,TelecomWorld,battery 5%,-83.582085,51.64616,4,52,100,0
1898,0x1000000000026,TelecomWorld,system malfunction,-83.30525,51.742573,4,51,106,0
1899,0x1000000000009,NewComm,battery 5%,-83.01965,51.615406,10,54,106,0
1900,0x1000000000026,TelecomWorld,battery 5%,-83.610306,51.95185,5,54,103,0
1901,0x1000000000010,MyCellular,system malfunction,-83.57932,51.757328,6,53,101,0
1902,0x1000000000006,NewComm,system malfunction,-83.5168,52.26489,8,52,105,0
1903,0x1000000000023,TelecomWorld,battery 10%,-83.38887,51.604515,4,53,105,0
1904,0x100000000001a,TelecomWorld,battery 5%,-83.59678,52.021915,8,54,100,0
1905,0x100000000000d,MyCellular,device error,-83.27068,51.60211,6,53,102,0
1906,0x1000000000002,TelecomWorld,device error,-83.62288,51.63839,1,54,106,0
1907,0x1000000000008,TelecomWorld,device error,-83.54475,51.733574,3,51,106,0
1908,0x1000000000005,TelecomWorld,device error,-83.61814,52.19348,1,50,104,0
1909,0x100000000000a,MyCellular,device error,-83.54804,51.73499,6,52,107,0
1910,0x1000000000004,MyCellular,device error,-83.25136,52.18421,9,53,106,0
1911,0x1000000000027,NewComm,battery 10%,-83.576225,51.619648,5,54,105,0
1912,0x1000000000007,MyCellular,system malfunction,-83.576904,52.104183,3,51,104,0
1913,0x100000000000e,TelecomWorld,device error,-83.58271,51.932327,7,53,104,0
1914,0x1000000000006,NewComm,device error,-83.00187,51.763958,8,53,100,0
1915,0x1000000000017,TelecomWorld,device error,-83.42846,51.82166,9,53,105,0
1916,0x1000000000000,NewComm,battery 5%,-83.622574,51.601406,1,52,102,0
1917,0x1000000000021,NewComm,system malfunction,-83.55761,51.611866,5,50,103,0
1918,0x1000000000014,TelecomWorld,battery 10%,-83.10967,51.652508,3,54,103,0
1919,0x1000000000007,MyCellular,device error,-83.21256,51.908794,4,53,105,0
1920,0x100000000001c,MyCellular,system malfunction,-83.60142,51.75224,6,54,107,0
1921,0x100000000000f,NewComm,battery 10%,-83.52234,52.224594,6,54,103,0
1922,0x1000000000000,NewComm,device error,-83.61733,51.664253,9,54,105,0
1923,0x1000000000009,NewComm,battery 5%,-83.19341,51.62498,8,50,100,0
1924,0x100000000001c,MyCellular,battery 10%,-83.405785,51.63422,4,53,107,0
1925,0x1000000000013,MyCellular,device error,-83.53795,51.596783,6,51,101,0
1926,0x1000000000023,TelecomWorld,system malfunction,-83.62641,51.64676,9,50,107,0
1927,0x1000000000025,MyCellular,device error,-83.598625,51.643867,4,53,105,0
1928,0x100000000000a,MyCellular,battery 5%,-83.24024,51.693707,3,53,104,0
1929,0x100000000000a,MyCellular,battery 10%,-83.42015,51.624332,10,54,103,0
1930,0x1000000000023,TelecomWorld,battery 5%,-83.57778,51.71397,8,53,105,0
1931,0x1000000000022,MyCellular,battery 5%,-83.44121,51.608906,3,55,100,0
1932,0x1000000000001,MyCellular,battery 10%,-83.44619,52.5215,2,53,103,0
1933,0x100000000001f,MyCellular,system malfunction,-83.58424,51.62841,7,51,105,1
1934,0x1000000000023,TelecomWorld,battery 10%,-83.32116,51.931263,5,55,104,0
1935,0x1000000000003,NewComm,system malfunction,-83.258286,52.174156,8,55,101,0
1936,0x100000000000e,TelecomWorld,battery 5%,-83.230804,52.013042,5,53,104,0
1937,0x100000000000e,TelecomWorld,device error,-82.88967,51.62458,3,51,104,0
1938,0x100000000001f,MyCellular,battery 5%,-83.608696,51.673615,5,51,102,0
1939,0x1000000000002,TelecomWorld,device error,-83.140755,51.632652,8,53,105,0
1940,0x1000000000019,MyCellular,battery 5%,-83.55163,51.67735,3,51,104,0
1941,0x1000000000017,TelecomWorld,system malfunction,-83.38477,51.761818,2,54,103,0
1942,0x1000000000025,MyCellular,battery 10%,-82.91341,51.828426,9,54,106,0
1943,0x1000000000000,NewComm,system malfunction,-83.258064,51.872616,7,54,106,0
1944,0x1000000000006,NewComm,device error,-83.557976,52.101917,2,51,102,0
1945,0x100000000000d,MyCellular,battery 10%,-83.24708,51.604107,8,50,102,0
1946,0x100000000000f,NewComm,battery 5%,-83.61912,52.214703,6,53,107,0
1947,0x1000000000026,TelecomWorld,device error,-83.46288,51.78631,9,51,106,0
1948,0x1000000000013,MyCellular,device error,-82.84054,52.32429,7,51,101,1
1949,0x1000000000003,NewComm,battery 5%,-83.34804,51.74871,4,51,100,0
1950,0x100000000000a,MyCellular,battery 5%,-83.47047,52.045807,3,53,101,0
1951,0x1000000000014,TelecomWorld,battery 10%,-83.58074,51.87148,10,54,105,0
1952,0x1000000000011,TelecomWorld,device error,-83.202965,51.829136,7,53,105,0
1953,0x1000000000019,MyCellular,device error,-83.213936,51.595703,7,53,104,0
1954,0x1000000000024,NewComm,device error,-83.58537,51.75329,10,52,104,0
1955,0x1000000000016,MyCellular,system malfunction,-83.29577,51.759,7,53,107,0
1956,0x1000000000001,MyCellular,system malfunction,-83.47638,52.035244,4,53,107,0
1957,0x1000000000022,MyCellular,device error,-83.284836,51.63626,9,52,103,0
1958,0x100000000001c,MyCellular,battery 10%,-83.591324,51.639965,2,53,107,0
1959,0x1000000000008,TelecomWorld,battery 5%,-83.46962,51.853302,1,51,104,0
1960,0x1000000000008,TelecomWorld,device error,-83.55941,51.6381,9,55,102,0
1961,0x1000000000018,NewComm,battery 10%,-83.56442,51.598,7,52,105,1
1962,0x100000000000a,MyCellular,battery 5%,-83.591736,51.609753,5,50,101,0
1963,0x1000000000026,TelecomWorld,battery 10%,-83.01766,51.835648,2,54,101,0
1964,0x100000000001c,MyCellular,battery 5%,-83.62141,51.957966,3,50,107,0
1965,0x1000000000006,NewComm,system malfunction,-82.87042,51.706573,10,52,102,0
1966,0x1000000000016,MyCellular,battery 5%,-83.457214,51.84727,8,51,103,0
1967,0x100000000000c,NewComm,battery 10%,-83.33537,52.16519,8,54,106,0
1968,0x1000000000027,NewComm,device error,-83.34044,52.09709,2,54,103,0
1969,0x100000000001c,MyCellular,battery 5%,-83.54343,51.86237,6,52,102,1
1970,0x100000000000a,MyCellular,device error,-83.39087,51.68024,3,51,101,0
1971,0x100000000000f,NewComm,device error,-83.62205,51.840073,4,51,104,0
1972,0x1000000000009,NewComm,device error,-83.42723,51.71729,6,54,104,0
1973,0x1000000000023,TelecomWorld,system malfunction,-83.59007,51.6172,4,52,101,0
1974,0x100000000000c,NewComm,system malfunction,-83.511665,52.58051,5,52,105,0
1975,0x100000000001e,NewComm,system malfunction,-83.192505,51.704098,3,52,102,0
1976,0x1000000000017,TelecomWorld,battery 10%,-83.49243,51.626133,3,54,104,0
1977,0x1000000000016,MyCellular,battery 5%,-83.456795,51.97075,4,52,102,0
1978,0x100000000000f,NewComm,battery 5%,-83.60454,51.984215,3,50,101,0
1979,0x1000000000000,NewComm,device error,-82.78004,51.73898,8,50,101,0
1980,0x1000000000023,TelecomWorld,device error,-83.14314,52.08164,6,50,103,0
1981,0x100000000001d,TelecomWorld,battery 5%,-83.0644,51.691055,4,54,100,0
1982,0x100000000000e,TelecomWorld,system malfunction,-83.245834,52.03539,6,51,106,0
1983,0x1000000000001,MyCellular,battery 5%,-83.253494,52.191208,4,54,105,0
1984,0x1000000000001,MyCellular,battery 5%,-83.62639,51.68034,6,52,107,0
1985,0x1000000000021,NewComm,battery 5%,-83.48837,52.088238,2,54,102,0
1986,0x1000000000022,MyCellular,battery 10%,-83.5682,51.650078,10,54,106,1
1987,0x1000000000016,MyCellular,device error,-83.626724,51.801876,4,50,105,0
1988,0x100000000000f,NewComm,system malfunction,-83.25747,52.11789,4,53,106,1
1989,0x1000000000027,NewComm,battery 5%,-83.5496,51.84028,3,53,102,0
1990,0x1000000000004,MyCellular,battery 10%,-83.39587,51.61739,10,53,104,0
1991,0x1000000000014,TelecomWorld,battery 5%,-83.42068,51.867435,5,53,103,1
1992,0x1000000000026,TelecomWorld,battery 10%,-83.165764,51.740883,3,51,101,0
1993,0x100000000000d,MyCellular,device error,-83.422226,51.76509,4,55,101,0
1994,0x100000000000f,NewComm,device error,-83.61156,51.896427,5,53,102,1
1995,0x100000000000c,NewComm,battery 5%,-83.6264,51.725273,3,55,100,0
1996,0x1000000000009,NewComm,battery 10%,-83.508995,51.971745,3,51,103,0
1997,0x1000000000019,MyCellular,device error,-83.52171,51.665813,4,54,105,0
1998,0x1000000000024,NewComm,battery 10%,-83.15606,51.679195,3,52,106,0
1999,0x1000000000007,MyCellular,battery 5%,-83.61459,51.595444,9,52,101,0
2000,0x1000000000001,MyCellular,battery 5%,-83.47845,51.93536,1,55,106,0
2001,0x1000000000012,NewComm,system malfunction,-83.616066,51.59705,5,52,106,0
2002,0x1000000000002,TelecomWorld,battery 10%,-83.432434,51.59522,5,53,104,0
2003,0x100000000001f,MyCellular,device error,-83.53436,51.744236,6,53,104,0
2004,0x1000000000001,MyCellular,battery 5%,-82.85368,51.620056,2,51,100,0
2005,0x1000000000007,MyCellular,device error,-83.56046,51.653286,10,54,106,0
2006,0x1000000000008,TelecomWorld,system malfunction,-83.52795,51.78098,5,54,104,0
2007,0x1000000000012,NewComm,device error,-83.422264,51.607895,4,51,100,0
2008,0x1000000000018,NewComm,system malfunction,-82.99958,51.96844,6,53,100,0
2009,0x1000000000016,MyCellular,device error,-83.60277,51.8488,4,53,101,0
2010,0x1000000000017,TelecomWorld,system malfunction,-83.51675,51.73283,1,50,101,0
2011,0x1000000000018,NewComm,battery 10%,-83.14998,51.697056,5,53,100,0
2012,0x1000000000011,TelecomWorld,system malfunction,-82.87423,51.808487,2,51,102,0
2013,0x100000000001c,MyCellular,battery 5%,-83.50023,52.029266,5,53,100,0
2014,0x1000000000023,TelecomWorld,battery 10%,-82.67912,51.810356,4,53,104,1
2015,0x1000000000017,TelecomWorld,battery 5%,-83.58434,51.595913,6,51,102,0
2016,0x100000000000e,TelecomWorld,device error,-83.36821,51.88645,1,51,100,0
2017,0x1000000000003,NewComm,battery 5%,-83.57785,51.814312,7,52,102,0
2018,0x100000000001b,NewComm,battery 5%,-83.134964,51.900833,2,53,103,0
2019,0x1000000000010,MyCellular,battery 5%,-83.037575,51.61579,8,55,105,0
2020,0x1000000000017,TelecomWorld,device error,-83.461395,51.80304,4,53,106,0
2021,0x100000000001c,MyCellular,battery 10%,-82.925125,52.16176,2,54,106,1
2022,0x1000000000016,MyCellular,battery 10%,-83.45428,52.074207,5,51,104,0
2023,0x100000000000b,TelecomWorld,battery 5%,-83.5293,51.759644,8,54,101,0
2024,0x1000000000008,TelecomWorld,device error,-83.61616,52.159946,3,50,106,0
2025,0x1000000000025,MyCellular,battery 10%,-83.5842,51.617035,2,51,104,1
2026,0x1000000000020,TelecomWorld,battery 5%,-82.9138,51.840286,3,53,104,0
2027,0x1000000000010,MyCellular,device error,-83.55807,51.78627,2,51,100,0
2028,0x1000000000027,NewComm,battery 5%,-83.223015,52.33574,1,51,103,0
2029,0x1000000000019,MyCellular,battery 5%,-83.525734,51.692684,7,52,101,0
2030,0x1000000000008,TelecomWorld,battery 10%,-83.5187,51.827465,10,52,106,0
2031,0x1000000000001,MyCellular,device error,-83.61933,51.78232,5,55,105,0
2032,0x1000000000010,MyCellular,battery 5%,-83.588936,51.880577,2,53,105,0
2033,0x1000000000001,MyCellular,device error,-83.33839,51.617428,7,50,105,0
2034,0x1000000000014,TelecomWorld,battery 5%,-82.9432,51.652496,3,50,101,0
2035,0x1000000000024,NewComm,battery 5%,-83.46664,51.693897,9,53,105,0
2036,0x1000000000023,TelecomWorld,device error,-83.38426,51.687187,3,51,102,0
2037,0x100000000001e,NewComm,battery 5%,-83.58442,51.59552,7,55,105,0
2038,0x100000000001e,NewComm,battery 10%,-83.54816,51.62979,6,52,104,0
2039,0x100000000000b,TelecomWorld,battery 5%,-83.61279,52.066895,7,50,101,0
2040,0x1000000000024,NewComm,battery 5%,-83.225945,52.15312,9,53,107,0
2041,0x100000000001b,NewComm,battery 5%,-83.17499,51.622204,2,50,103,0
2042,0x1000000000013,MyCellular,battery 10%,-83.49126,51.97302,1,54,106,0
2043,0x1000000000026,TelecomWorld,system malfunction,-83.26187,51.68839,4,51,105,0
2044,0x1000000000008,TelecomWorld,device error,-83.61887,51.916714,8,51,106,0
2045,0x1000000000019,MyCellular,battery 10%,-83.21584,51.61918,9,53,100,0
2046,0x1000000000015,NewComm,device error,-83.54142,51.621193,5,51,100,0
2047,0x100000000000d,MyCellular,battery 5%,-83.60886,51.664318,6,53,106,0
2048,0x1000000000012,NewComm,system malfunction,-83.52629,51.780518,9,53,104,0
2049,0x100000000001f,MyCellular,battery 5%,-83.35959,51.61745,6,53,101,0
2050,0x100000000000f,NewComm,battery 5%,-83.60243,51.638374,5,54,106,0
2051,0x1000000000006,NewComm,battery 5%,-83.5421,51.92267,3,55,100,0
2052,0x100000000000d,MyCellular,system malfunction,-83.2112,51.66351,3,54,105,0
2053,0x100000000000e,TelecomWorld,battery 5%,-83.063896,51.868706,3,50,101,0
2054,0x100000000001f,MyCellular,device error,-83.46797,51.69559,4,54,100,0
2055,0x100000000001a,TelecomWorld,device error,-83.56514,51.598225,5,51,105,0
2056,0x1000000000022,MyCellular,device error,-83.60109,51.604282,8,54,101,0
2057,0x100000000000b,TelecomWorld,device error,-83.33289,51.793533,4,53,106,0
2058,0x1000000000010,MyCellular,battery 5%,-83.553764,51.94045,3,50,106,0
2059,0x1000000000011,TelecomWorld,battery 10%,-82.94289,51.90949,2,50,104,0
2060,0x100000000001c,MyCellular,system malfunction,-83.524284,51.601574,9,53,103,0
2061,0x1000000000023,TelecomWorld,system malfunction,-83.416595,51.63411,3,50,105,0
2062,0x1000000000001,MyCellular,battery 10%,-83.130295,52.309517,6,51,105,0
2063,0x1000000000003,NewComm,device error,-82.978714,51.936417,1,51,103,0
2064,0x1000000000005,TelecomWorld,device error,-83.57159,51.727745,2,52,104,0
2065,0x1000000000022,MyCellular,device error,-83.37006,51.74061,10,53,104,1
2066,0x1000000000010,MyCellular,device error,-83.403496,51.922626,10,55,103,0
2067,0x1000000000022,MyCellular,battery 5%,-83.08499,51.83323,3,53,104,0
2068,0x1000000000026,TelecomWorld,battery 5%,-83.31909,51.94378,6,54,100,0
2069,0x1000000000003,NewComm,device error,-83.471725,51.770874,8,53,106,0
2070,0x1000000000019,MyCellular,device error,-83.61324,51.68555,5,54,102,0
2071,0x1000000000015,NewComm,device error,-83.31045,51.611507,6,52,102,0
2072,0x1000000000011,TelecomWorld,device error,-83.3436,51.859238,6,54,104,0
2073,0x1000000000000,NewComm,battery 5%,-83.62243,51.967358,1,52,107,1
2074,0x1000000000021,NewComm,device error,-83.59725,52.199986,1,54,106,1
2075,0x1000000000018,NewComm,device error,-83.58249,51.822796,3,55,101,0
2076,0x1000000000010,MyCellular,system malfunction,-83.163635,51.73694,2,51,103,1
2077,0x100000000000c,NewComm,device error,-83.556854,51.936733,8,51,101,0
2078,0x1000000000019,MyCellular,device error,-83.58711,51.737316,9,54,105,1
2079,0x1000000000019,MyCellular,device error,-83.344215,52.008907,7,53,101,0
2080,0x1000000000013,MyCellular,battery 10%,-83.27755,51.846016,6,52,102,0
2081,0x1000000000002,TelecomWorld,battery 5%,-82.9201,51.94257,6,54,104,0
2082,0x1000000000013,MyCellular,device error,-83.6166,51.864872,1,54,105,0
2083,0x100000000000f,NewComm,device error,-83.5957,51.598564,6,50,102,0
2084,0x1000000000003,NewComm,device error,-83.58145,51.724606,10,54,102,0
2085,0x100000000000a,MyCellular,device error,-83.584366,51.970123,3,55,104,1
2086,0x1000000000027,NewComm,battery 5%,-83.38513,51.66903,4,51,101,0
2087,0x100000000000f,NewComm,device error,-83.27763,51.946037,7,51,106,0
2088,0x100000000001b,NewComm,system malfunction,-83.60362,51.96841,4,54,105,0
2089,0x100000000001a,TelecomWorld,battery 10%,-83.44743,51.741695,3,52,102,0
2090,0x1000000000005,TelecomWorld,system malfunction,-83.48639,51.943703,1,51,105,0
2091,0x100000000001a,TelecomWorld,system malfunction,-83.58184,51.63714,4,53,100,0
2092,0x1000000000014,TelecomWorld,device error,-83.371994,51.83109,1,53,107,0
2093,0x1000000000002,TelecomWorld,battery 5%,-83.49207,51.603348,5,54,106,0
2094,0x1000000000018,NewComm,device error,-83.29736,51.606506,10,53,101,0
2095,0x1000000000017,TelecomWorld,device error,-83.58848,52.124,2,55,102,0
2096,0x100000000000c,NewComm,battery 5%,-83.57324,52.13456,9,53,105,0
2097,0x1000000000020,TelecomWorld,battery 5%,-83.44595,52.32108,2,52,105,0
2098,0x1000000000006,NewComm,system malfunction,-83.233376,51.624557,3,51,104,0
2099,0x100000000000a,MyCellular,battery 5%,-83.58927,52.069527,6,53,102,0
2100,0x1000000000024,NewComm,battery 5%,-83.610054,51.77511,4,50,103,0
2101,0x1000000000007,MyCellular,system malfunction,-83.58885,52.213688,10,52,100,0
2102,0x1000000000014,TelecomWorld,battery 5%,-83.49133,51.605976,6,53,104,0
2103,0x1000000000012,NewComm,system malfunction,-83.463844,51.736813,5,55,103,0
2104,0x100000000001c,MyCellular,system malfunction,-83.62423,51.6544,5,51,101,0
2105,0x1000000000007,MyCellular,system malfunction,-83.34615,51.761215,3,54,102,0
2106,0x1000000000023,TelecomWorld,battery 5%,-83.61544,52.548527,6,55,107,1
2107,0x1000000000007,MyCellular,battery 5%,-83.48155,52.071857,4,54,106,0
2108,0x1000000000019,MyCellular,device error,-83.08304,51.74682,3,54,100,0
2109,0x1000000000020,TelecomWorld,battery 5%,-83.5988,51.69924,1,53,104,0
2110,0x1000000000024,NewComm,device error,-83.50439,52.10038,8,52,103,0
2111,0x1000000000023,TelecomWorld,system malfunction,-83.46651,51.725754,4,51,107,0
2112,0x1000000000020,TelecomWorld,battery 10%,-83.38187,51.620773,2,54,101,0
